 Enter the number of points on the cylinder
 Enter the number of points on the boundary (divisible by 6)
 Enter the number of points in the interior
 Enter the number of neighbours for each point
 coefficients calculated
              x              y              u              v              p
  0.4248612E+01 -0.6710688E+00  0.9977777E+00  0.4107208E-01  0.1145380E+01
 -0.1072198E+01 -0.3880631E+00  0.4305163E+00 -0.6820910E-01  0.5891242E+01
  0.4134270E+00  0.8910963E+00  0.9983656E+00 -0.2100754E+00  0.2592109E+01
  0.3994170E+00  0.1397503E+01  0.1446190E+01 -0.1417649E+00  0.2927917E+01
  0.2076344E-01  0.1599624E+01  0.1551104E+01 -0.1281208E-01  0.3634310E+01
 -0.3334150E+01 -0.6724760E+00  0.1052885E+01 -0.7446176E-01  0.6268385E+01
 -0.4011386E+00 -0.1859558E+01  0.1481709E+01 -0.4817738E-01  0.4453229E+01
 -0.2174576E+01 -0.1409818E+01  0.1160465E+01 -0.1072659E+00  0.6777362E+01
  0.3898656E+00  0.6783272E+00  0.6530875E+00 -0.2153634E+00  0.1848159E+01
 -0.1667000E+01 -0.1046841E+01  0.1177464E+01 -0.2487142E+00  0.5483086E+01
  0.4845939E+00  0.1110567E+01  0.1217493E+01 -0.1943125E+00  0.3006466E+01
  0.4045113E+01 -0.2265894E+01  0.1008673E+01  0.3025544E-02  0.1168897E+01
  0.3623436E+01 -0.1143281E+01  0.1031881E+01  0.6344485E-01  0.1179904E+01
 -0.3531220E+00  0.9043183E+00  0.1006580E+01  0.1909166E+00  0.4796228E+01
  0.9199137E+00  0.1006854E+01  0.1044251E+01 -0.2640793E+00  0.1898168E+01
 -0.2142401E+01  0.2061264E+00  0.7668692E+00  0.1184226E+00  0.6165680E+01
  0.1865863E+01  0.7411206E+00  0.8650087E+00 -0.2376881E+00  0.1681246E+01
  0.8280499E+00  0.1237956E+01  0.1262021E+01 -0.2259001E+00  0.2662547E+01
 -0.6648717E+00  0.2587809E+00  0.1358004E+00  0.1666759E+00  0.6673853E+01
 -0.3897934E+01 -0.5554581E+00  0.1019021E+01 -0.1301405E+00  0.6241270E+01
 -0.3284282E+01 -0.2729259E+00  0.9698258E+00 -0.8829830E-01  0.6497214E+01
  0.1288389E+01  0.8491919E+00  0.8582735E+00 -0.2681704E+00  0.1600986E+01
 -0.4262162E+00 -0.5303024E+00  0.3784290E+00 -0.1658703E+00  0.7109864E+01
 -0.7997829E+00 -0.8548143E+00  0.9549977E+00 -0.2095051E+00  0.5719028E+01
  0.1196135E+01  0.1065248E+01  0.1067593E+01 -0.2583632E+00  0.1838981E+01
  0.1386720E+01  0.1463903E+01  0.1263945E+01 -0.1947314E+00  0.2000664E+01
 -0.1470986E+01 -0.2223294E+01  0.1177994E+01 -0.3319340E-01  0.6054318E+01
  0.9124909E+00  0.1370624E+01  0.1338824E+01 -0.1877814E+00  0.1749487E+01
  0.2850952E+01  0.1037869E+01  0.9857387E+00 -0.6027507E-01  0.1273088E+01
 -0.2268998E+00 -0.1657781E+01  0.1549108E+01 -0.4597257E-01  0.4296542E+01
  0.1343491E+01 -0.1065526E+01  0.1135338E+01  0.2572245E+00  0.1699199E+01
  0.6892600E-01  0.1032699E+01  0.1192590E+01 -0.4963540E-01  0.3749066E+01
  0.2124123E+01 -0.1206800E+01  0.1133437E+01  0.1442005E+00  0.1411225E+01
 -0.2756942E+01  0.2048409E+01  0.9871551E+00  0.1616583E-01  0.6533030E+01
 -0.1947836E+01 -0.7246433E+00  0.1100698E+01 -0.2312416E+00  0.5944250E+01
 -0.1807188E+01  0.4618445E+00  0.5530148E+00  0.4731775E+00  0.6899438E+01
 -0.4789701E+00  0.3816747E+00  0.1499026E+00  0.1352589E+00  0.6877599E+01
 -0.2926391E+01  0.7181664E+00  0.8572509E+00 -0.4920197E-01  0.6118668E+01
 -0.1328793E+00 -0.1318626E+01  0.1481077E+01 -0.4856103E-01  0.4218040E+01
  0.1610456E+01 -0.9997042E+00  0.1067354E+01  0.2010188E+00  0.1453742E+01
 -0.5543214E+00  0.8952015E+00  0.9765917E+00  0.2357760E+00  0.5635615E+01
 -0.2425338E+00 -0.8464899E+00  0.9935462E+00 -0.1468302E+00  0.4823700E+01
 -0.4576720E+01  0.1675345E+01  0.9929902E+00 -0.8866342E-02  0.6495525E+01
 -0.1884129E+01 -0.4319087E+00  0.8265730E+00 -0.5336429E-01  0.5628658E+01
  0.1921955E+01 -0.1461090E+01  0.1193293E+01  0.1166301E+00  0.1593622E+01
 -0.1343538E+01  0.4741661E+00  0.5439398E+00  0.3189992E+00  0.5702017E+01
  0.7916466E+00 -0.1033676E+01  0.1240073E+01  0.2031176E+00  0.1489060E+01
  0.4473551E+01  0.1150404E+01  0.1000097E+01 -0.8574043E-02  0.1124772E+01
  0.1689834E+01  0.1565793E+01  0.1213043E+01 -0.1468789E+00  0.1863399E+01
 -0.1687808E+01 -0.6124396E+00  0.8889167E+00 -0.1022579E+00  0.5121365E+01
  0.6486341E+00 -0.4151222E+00  0.2688316E+00  0.1737885E+00  0.1216620E+01
  0.7975666E+00  0.5430545E+00  0.5096337E+00 -0.2653745E+00  0.1084755E+01
 -0.1730701E+01 -0.4198812E-01  0.7252945E+00  0.2051042E+00  0.7149825E+01
 -0.3415621E+00  0.5510036E+00  0.3740716E+00  0.1696708E+00  0.5942110E+01
 -0.5522011E+00 -0.9019252E+00  0.1041405E+01 -0.2253406E+00  0.5434717E+01
  0.1687500E+00  0.1239534E+01  0.1373082E+01 -0.7423453E-01  0.3378245E+01
 -0.1645228E+01  0.6239350E+00  0.6921138E+00  0.4425853E+00  0.7224133E+01
 -0.3255198E+01 -0.1457751E+01  0.1105024E+01 -0.2722213E-01  0.5938168E+01
 -0.4864449E+00  0.6616653E+00  0.6259729E+00  0.2424693E+00  0.5866700E+01
  0.2495500E+01  0.7118468E+00  0.9106300E+00 -0.1192282E+00  0.1299194E+01
  0.8097911E+00  0.1084739E+01  0.1136449E+01 -0.2387753E+00  0.1881065E+01
  0.3150012E-01 -0.1334922E+01  0.1492258E+01  0.2063103E-01  0.3467142E+01
 -0.2638210E+01 -0.8241990E+00  0.1076644E+01 -0.5755627E-01  0.5275254E+01
 -0.1192135E+01 -0.6555166E+00  0.7346699E+00 -0.1423896E+00  0.5682391E+01
  0.4147100E+01 -0.1334826E+01  0.1015478E+01  0.3418750E-01  0.1185983E+01
 -0.7963476E+00  0.9920336E+00  0.1047126E+01  0.2934283E+00  0.5088367E+01
 -0.3498782E+01  0.1385721E+01  0.9421841E+00 -0.2099831E-01  0.6542851E+01
  0.2009906E+01 -0.5024507E+00  0.7992940E+00  0.7379786E-01  0.1517406E+01
 -0.5131215E+00 -0.1313055E+01  0.1404090E+01 -0.1389168E+00  0.4213990E+01
 -0.7634922E+00 -0.1459281E+01  0.1425096E+01 -0.1142127E+00  0.4818251E+01
 -0.3416337E+01 -0.1930650E+01  0.1065082E+01 -0.1034456E-01  0.6004372E+01
  0.3296315E+01 -0.4469518E+00  0.9572364E+00  0.9211264E-01  0.1008858E+01
 -0.4074517E+01 -0.1836280E+01  0.1035666E+01 -0.2558909E-01  0.6078312E+01
  0.3386408E+01 -0.1766978E+00  0.9490274E+00  0.6711858E-01  0.1243361E+01
  0.4357380E+01 -0.2024458E+00  0.9891983E+00  0.2800238E-01  0.1121503E+01
 -0.4762869E+01 -0.2799326E-01  0.9930144E+00 -0.4228987E-01  0.6349286E+01
 -0.4814714E+01 -0.2174133E+01  0.1000722E+01 -0.1199103E-02  0.6075823E+01
 -0.1562271E+01 -0.4241182E+00  0.6807617E+00 -0.7600947E-01  0.5991562E+01
 -0.2061534E+01  0.5243720E+00  0.5941956E+00  0.3356444E+00  0.6956052E+01
  0.2272491E+01  0.7655702E+00  0.9124784E+00 -0.1614387E+00  0.1254588E+01
  0.4703383E+00  0.1807992E+01  0.1500223E+01 -0.8717196E-01  0.3093142E+01
 -0.3833959E-01  0.1481050E+01  0.1517864E+01 -0.1755804E-02  0.3802383E+01
  0.1538153E+01 -0.2367433E+01  0.1089431E+01  0.7535452E-03  0.1931752E+01
  0.3166745E+00  0.1707164E+01  0.1539538E+01 -0.7498370E-01  0.2998359E+01
  0.9022961E+00 -0.6590370E+00  0.6943419E+00  0.2225979E+00  0.1774135E+01
  0.4366986E+00  0.3670131E+00  0.9862622E-01 -0.9571955E-01  0.1848187E+00
  0.7362045E+00  0.6779285E+00  0.6697378E+00 -0.2884451E+00  0.1710843E+01
 -0.3295446E+01  0.2101800E+01  0.9750303E+00  0.2226815E-02  0.6519545E+01
  0.1463433E+01  0.1936990E+01  0.1260688E+01 -0.7172429E-01  0.1855858E+01
  0.1744000E+01 -0.4732057E+00  0.7240225E+00  0.1322426E+00  0.1461666E+01
  0.1359413E+01  0.1331656E+01  0.1209967E+01 -0.2398945E+00  0.1365241E+01
 -0.6945498E-01 -0.1819190E+01  0.1521075E+01 -0.2395259E-02  0.3738703E+01
 -0.8420919E+00  0.8128778E+00  0.8105694E+00  0.3168574E+00  0.5813718E+01
 -0.2823272E+01  0.1471727E+00  0.8723436E+00 -0.9029628E-01  0.7118723E+01
  0.2655832E+01 -0.6328601E+00  0.9460444E+00  0.1040960E+00  0.1763853E+01
 -0.1451756E+01 -0.5124279E+00  0.6721336E+00 -0.1505759E+00  0.5450104E+01
  0.6157552E-01 -0.1695399E+01  0.1553677E+01  0.2623292E-01  0.3883185E+01
 -0.3632947E+00  0.1011290E+01  0.1135756E+01  0.1721225E+00  0.4730515E+01
 -0.1611491E+01 -0.9166931E+00  0.1132036E+01 -0.2348012E+00  0.5458237E+01
 -0.1648328E+00 -0.1005157E+01  0.1200746E+01 -0.9530914E-01  0.4079412E+01
  0.5670075E+00 -0.6959144E+00  0.7212599E+00  0.2259528E+00  0.1618119E+01
  0.1104812E+01 -0.8750518E+00  0.9677830E+00  0.2445077E+00  0.2031175E+01
  0.1649401E+01 -0.2085881E+01  0.1203443E+01  0.3363248E-01  0.1821413E+01
  0.6869784E-01 -0.5687885E+00  0.3191027E+00  0.3201797E-01  0.3056110E+01
  0.7453636E+00  0.1698659E+01  0.1463806E+01 -0.1308730E+00  0.2481847E+01
 -0.2294119E+01 -0.2323349E+00  0.9579619E+00 -0.4739827E-01  0.5412236E+01
  0.1065538E+01  0.2731218E+00  0.3677925E+00 -0.1578189E+00  0.1459151E+01
  0.1229012E+01 -0.1588812E+01  0.1362130E+01  0.1096825E+00  0.2587032E+01
 -0.3358949E+01  0.1798379E+01  0.9583982E+00  0.5405930E-03  0.6513894E+01
  0.1809353E+00  0.1342538E+01  0.1441461E+01 -0.7041535E-01  0.3332626E+01
  0.2395774E+00 -0.2420099E+01  0.1096669E+01 -0.4855664E-03  0.3414838E+01
  0.1791344E+01 -0.1228619E+01  0.1153759E+01  0.1759245E+00  0.1711425E+01
  0.4376159E+01  0.2244866E+01  0.1001177E+01 -0.5696144E-03  0.1125254E+01
 -0.1092761E+01  0.8520335E+00  0.8351996E+00  0.3526676E+00  0.5291423E+01
  0.3235768E+01  0.2114167E+01  0.1020285E+01 -0.8737520E-02  0.1128519E+01
  0.2053260E+01  0.1826171E+01  0.1158214E+01 -0.7186775E-01  0.1382565E+01
 -0.2500830E+01 -0.1429681E+01  0.1129049E+01 -0.6723336E-01  0.5440751E+01
 -0.3587847E+01  0.2142521E+01  0.9789799E+00 -0.5610975E-03  0.6503838E+01
  0.1148506E+01  0.4108889E+00  0.4873258E+00 -0.2085835E+00  0.1089923E+01
  0.1223188E+01  0.3261940E+00  0.4498682E+00 -0.1793130E+00  0.1281709E+01
 -0.1140633E+01 -0.7540243E+00  0.8478012E+00 -0.1592584E+00  0.6069674E+01
  0.2786771E+01 -0.2202962E+00  0.8651522E+00  0.3508297E-01  0.1353147E+01
 -0.1049008E+01 -0.2756669E+00  0.3178261E+00 -0.3021573E-01  0.7212101E+01
  0.5444782E+00 -0.4560559E+00  0.2919670E+00  0.1775137E+00  0.9442340E+00
 -0.2600220E+01 -0.6653484E+00  0.1090015E+01 -0.9422116E-01  0.5979398E+01
  0.5010345E+00 -0.1499014E+01  0.1487988E+01  0.1475355E+00  0.2895066E+01
 -0.2653322E+01  0.2088120E+00  0.8221853E+00 -0.5189030E-01  0.6157736E+01
 -0.5413695E+00 -0.4372246E+00  0.2501864E+00 -0.1509811E+00  0.6962883E+01
 -0.1323953E+01  0.1365222E+00  0.3863662E+00  0.2099683E+00  0.5012947E+01
  0.7297516E+00 -0.1365241E+01  0.1414246E+01  0.1799875E+00  0.2461549E+01
  0.8417625E+00 -0.4806497E+00  0.3907250E+00  0.1845223E+00  0.1377890E+01
  0.3883528E+00  0.9795154E+00  0.1119107E+01 -0.1878847E+00  0.3034202E+01
  0.2104048E+01 -0.8316664E+00  0.9720224E+00  0.1224663E+00  0.1581292E+01
  0.2918850E+01  0.7019965E+00  0.9287295E+00 -0.3208467E-01  0.1655271E+01
  0.1475775E+01 -0.1791378E+01  0.1273203E+01  0.6664254E-01  0.1877028E+01
  0.9789252E-01  0.5990683E+00  0.4107192E+00 -0.5460843E-01  0.2826332E+01
  0.6608207E+00 -0.1671064E+01  0.1463017E+01  0.1207798E+00  0.2618455E+01
 -0.1135608E+01 -0.9293985E+00  0.1052066E+01 -0.1911644E+00  0.5572227E+01
  0.5475707E+00 -0.1851580E+00  0.3059230E-01  0.5103882E-01  0.2252013E+00
  0.2010900E+01  0.2753131E+00  0.7268710E+00 -0.1081262E+00  0.1558824E+01
 -0.1080975E+01 -0.3739316E-02  0.2500109E+00  0.1215863E+00  0.6310746E+01
 -0.5668772E+00  0.1322481E+00  0.2712031E-01  0.6144132E-01  0.7141745E+01
 -0.2635712E+01 -0.2265213E+01  0.1022527E+01  0.1169782E-01  0.6096078E+01
  0.1719061E+01  0.1363370E+01  0.1143835E+01 -0.1900532E+00  0.1626428E+01
 -0.1739247E+01  0.1647785E+01  0.1165991E+01  0.1792799E+00  0.6256373E+01
 -0.9885981E+00  0.1472793E+01  0.1349963E+01  0.2071039E+00  0.5575739E+01
  0.1115672E+01  0.8321666E+00  0.8458952E+00 -0.2772266E+00  0.1640502E+01
  0.4071299E+01 -0.5650739E+00  0.9928322E+00  0.4803374E-01  0.1141122E+01
  0.4003365E+01 -0.1996344E+01  0.1018642E+01  0.1086814E-01  0.1182205E+01
  0.1196769E+01 -0.8172608E+00  0.9018489E+00  0.2790880E+00  0.2368498E+01
 -0.7275128E+00  0.1859902E+00  0.1165994E+00  0.1552631E+00  0.6543011E+01
 -0.1911394E+01 -0.1195299E+01  0.1195526E+01 -0.2323069E+00  0.5887478E+01
  0.3878326E+01 -0.4488533E+00  0.9831622E+00  0.5437641E-01  0.1142209E+01
 -0.1728076E+01 -0.1482008E+01  0.1246137E+01 -0.2247278E+00  0.6433529E+01
  0.4732928E+00 -0.4033475E+00  0.1754852E+00  0.1348440E+00  0.6361116E+00
 -0.1048824E+01 -0.1385508E+00  0.2587296E+00  0.6371129E-01  0.5876089E+01
 -0.3080390E+01  0.1396456E+01  0.9175566E+00  0.1614972E-01  0.6460999E+01
 -0.4732011E+01 -0.7359806E+00  0.9996522E+00 -0.4553155E-01  0.6188690E+01
  0.1340240E+01 -0.3701591E+00  0.5124474E+00  0.1629668E+00  0.1803249E+01
  0.6911702E+00  0.3952493E+00  0.2913693E+00 -0.1925361E+00  0.1033691E+01
 -0.2501145E+01  0.6428103E+00  0.7465478E+00  0.7525923E-01  0.6191018E+01
 -0.6808869E+00 -0.6775133E+00  0.7011619E+00 -0.2184614E+00  0.5927887E+01
 -0.6711349E+00 -0.1859757E+01  0.1451789E+01 -0.5935498E-01  0.4941358E+01
  0.7669468E+00 -0.6806647E+00  0.7143836E+00  0.2152550E+00  0.1347325E+01
  0.4081687E+00 -0.5213231E+00  0.3531826E+00  0.1783599E+00  0.1073667E+01
  0.3199130E+01 -0.1496611E+01  0.1074185E+01  0.5503961E-01  0.1251027E+01
  0.1064106E+01 -0.1225341E+01  0.1336935E+01  0.1571924E+00  0.9800748E+00
 -0.4388230E+01 -0.1133186E+01  0.1019479E+01 -0.6715988E-01  0.6120620E+01
  0.4839587E+00  0.1216564E+01  0.1315257E+01 -0.1870128E+00  0.2629780E+01
  0.1458507E+01 -0.1373069E+01  0.1266844E+01  0.1823431E+00  0.1984749E+01
  0.1921647E+01 -0.1746659E+01  0.1216364E+01  0.7970308E-01  0.1706642E+01
  0.2853157E+01 -0.6406160E+00  0.9633490E+00  0.1021220E+00  0.1616183E+01
  0.2313533E+01  0.3717007E+00  0.8194475E+00 -0.1163017E+00  0.1477440E+01
 -0.1255304E+01  0.2245455E+01  0.1185844E+01  0.1997525E-01  0.5912030E+01
 -0.1000625E+00 -0.7035250E+00  0.7321424E+00 -0.7419651E-01  0.4547911E+01
 -0.7106545E+00 -0.2360666E+01  0.1154975E+01 -0.2148711E-02  0.5154871E+01
  0.1143109E+00 -0.7187546E+00  0.7633094E+00  0.7655246E-01  0.3001898E+01
  0.1721867E+01  0.2068124E+01  0.1180794E+01 -0.3905172E-01  0.1629785E+01
 -0.8631718E+00 -0.4520401E+00  0.4121330E+00 -0.1273256E+00  0.6334248E+01
  0.5390759E+00 -0.1257250E+01  0.1402436E+01  0.1940874E+00  0.2528769E+01
 -0.1152837E+01 -0.1452823E+01  0.1333116E+01 -0.1549434E+00  0.6092280E+01
  0.1899795E+01 -0.1772781E+00  0.6470322E+00  0.1777291E-01  0.1566693E+01
 -0.4264892E+00  0.1262364E+01  0.1351636E+01  0.1517823E+00  0.4768651E+01
  0.5904890E+00 -0.5376502E+00  0.4415325E+00  0.2034816E+00  0.1268556E+01
 -0.4450441E+01 -0.2089939E+01  0.1009579E+01 -0.8332330E-02  0.6085213E+01
 -0.4678842E-01 -0.5961153E+00  0.4194273E+00 -0.2620779E-01  0.4186094E+01
 -0.3661868E+01 -0.5729271E+00  0.1031962E+01 -0.1307919E+00  0.6285769E+01
 -0.3816552E+01  0.1710806E+01  0.9677784E+00 -0.1242816E-01  0.6487365E+01
  0.9740560E+00  0.8051675E+00  0.8212352E+00 -0.2826738E+00  0.1878476E+01
  0.2282821E+01  0.2025013E+01  0.1104742E+01 -0.3486631E-01  0.1336691E+01
  0.1082219E+01  0.1628716E+01  0.1386479E+01 -0.1296610E+00  0.2089390E+01
 -0.6235793E-01 -0.1084755E+01  0.1282599E+01 -0.2578252E-01  0.3677068E+01
 -0.1649814E+01 -0.1306512E+01  0.1179217E+01 -0.2523412E+00  0.6733508E+01
  0.3820887E+00  0.2042274E+01  0.1424074E+01 -0.3496288E-01  0.2950722E+01
 -0.6029100E+00  0.3647483E+00  0.2039711E+00  0.1889737E+00  0.6589495E+01
 -0.2807371E+00 -0.1279715E+01  0.1458379E+01 -0.1207684E+00  0.5366400E+01
  0.8467132E+00  0.9053890E+00  0.9486304E+00 -0.2811163E+00  0.1947072E+01
 -0.1613474E+01 -0.2043685E+01  0.1229384E+01 -0.8187960E-01  0.5953843E+01
 -0.2483509E+01  0.2615965E+00  0.8305389E+00 -0.3078049E-01  0.7329294E+01
  0.3800375E+01  0.6899598E+00  0.9644282E+00 -0.1464282E-01  0.1138976E+01
 -0.8011709E+00 -0.5449108E+00  0.5094216E+00 -0.1853693E+00  0.6466408E+01
 -0.2998427E+00  0.6412545E+00  0.5632790E+00  0.1769171E+00  0.5535305E+01
 -0.3813842E+00 -0.2279012E+01  0.1250578E+01 -0.9545353E-02  0.4486884E+01
 -0.6694207E+00 -0.1295437E+01  0.1346910E+01 -0.1472939E+00  0.5620617E+01
 -0.2099671E+00  0.7892145E+00  0.8558879E+00  0.1298712E+00  0.4615655E+01
 -0.2291977E+00 -0.1782359E+01  0.1527854E+01 -0.3524191E-01  0.4203320E+01
  0.1776410E+01  0.1225751E+00  0.6164631E+00 -0.6117649E-01  0.1536539E+01
  0.5939338E+00 -0.1795698E+01  0.1460894E+01  0.1001350E+00  0.2846824E+01
 -0.7058011E+00  0.1262157E+01  0.1307680E+01  0.2213291E+00  0.5073762E+01
 -0.4582517E+00 -0.1033770E+01  0.1218560E+01 -0.2145988E+00  0.5098641E+01
  0.4610038E+01  0.1301671E+01  0.1000998E+01 -0.6310052E-02  0.1126637E+01
  0.7419239E+00 -0.7113768E-01  0.7374456E-01  0.4198723E-01  0.8845706E+00
  0.4556276E+00  0.4416273E+00  0.2264623E+00 -0.1626023E+00  0.7077519E+00
 -0.9065924E+00 -0.1536229E+01  0.1404108E+01 -0.8760757E-01  0.5575114E+01
 -0.5473093E+00  0.5223639E+00  0.3961456E+00  0.2361798E+00  0.6318756E+01
  0.1986701E+01 -0.2920692E+00  0.7088204E+00  0.3142661E-01  0.1223803E+01
  0.7428424E+00 -0.2798081E+00  0.1744677E+00  0.1195970E+00  0.1059908E+01
  0.7519574E+00  0.2073417E+00  0.1495461E+00 -0.1014024E+00  0.1014896E+01
 -0.2534124E+01  0.2170429E+01  0.1004573E+01  0.1738281E-01  0.6609520E+01
 -0.9595155E+00  0.1442695E+00  0.2186293E+00  0.1797066E+00  0.6309152E+01
  0.6108138E+00  0.4137795E+00  0.2735578E+00 -0.1914078E+00  0.9217650E+00
 -0.2294581E+01 -0.6913042E+00  0.1132651E+01 -0.1408821E+00  0.6251019E+01
 -0.4263279E-01  0.1698282E+01  0.1558480E+01 -0.1961582E-02  0.3742395E+01
  0.6464286E+00 -0.2352669E+01  0.1142169E+01  0.2078727E-01  0.2920258E+01
  0.3139783E+01  0.8141421E-01  0.8814097E+00  0.1674463E-01  0.1119501E+01
  0.2162843E+01  0.4878154E+00  0.8210951E+00 -0.1492551E+00  0.1377643E+01
 -0.1197861E+01  0.1741136E+01  0.1352359E+01  0.1410745E+00  0.5624871E+01
  0.1122794E+01  0.2047546E+01  0.1292347E+01 -0.4460893E-01  0.2162577E+01
 -0.4208919E+00 -0.3854672E+00  0.1034235E+00 -0.8162758E-01  0.7751877E+01
  0.7618298E+00  0.4360441E-02  0.8371268E-01  0.9368981E-02  0.9527854E+00
  0.1933551E+01  0.3094252E-01  0.6355537E+00 -0.2710626E-01  0.1276125E+01
  0.3264179E+00  0.7688056E+00  0.8201252E+00 -0.1856499E+00  0.2347132E+01
  0.3152211E+00  0.5553627E+00  0.3768731E+00 -0.1569898E+00  0.1474662E+01
 -0.5399855E+00 -0.8119892E+00  0.9098023E+00 -0.2265804E+00  0.5501115E+01
 -0.1960159E+01 -0.1417191E+01  0.1191836E+01 -0.2174785E+00  0.6774210E+01
  0.7188066E+00 -0.1888354E+01  0.1415834E+01  0.8194350E-01  0.2841571E+01
 -0.9358783E-01  0.2159799E+01  0.1378710E+01 -0.3447052E-02  0.3867547E+01
  0.6193102E+00 -0.9436712E+00  0.1119233E+01  0.2239150E+00  0.1686547E+01
 -0.2728562E+01 -0.1009400E+01  0.1119445E+01 -0.3099081E-01  0.6285190E+01
 -0.1458283E+00  0.9650212E+00  0.1118270E+01  0.7687566E-01  0.4267102E+01
 -0.1278753E+00 -0.7838849E+00  0.9000207E+00 -0.8686204E-01  0.4578882E+01
  0.3069287E+01 -0.1391999E+01  0.1081515E+01  0.6822792E-01  0.1278457E+01
  0.2435121E+00 -0.7135115E+00  0.7488041E+00  0.1548033E+00  0.2372850E+01
 -0.4811956E+01  0.1637935E+01  0.9978295E+00 -0.3837901E-02  0.6508361E+01
  0.4136476E+01  0.1836690E+01  0.1006559E+01 -0.4939794E-02  0.1129839E+01
  0.9681942E+00 -0.1717555E+01  0.1401739E+01  0.9544107E-01  0.2552995E+01
 -0.8830918E+00 -0.7947776E+00  0.8762687E+00 -0.1865339E+00  0.5738823E+01
  0.7140257E+00 -0.1858361E+00  0.9761472E-01  0.8514505E-01  0.9916747E+00
  0.1477103E+01  0.1198225E+01  0.1134331E+01 -0.2527033E+00  0.1340939E+01
  0.7312046E+00 -0.7805398E+00  0.8786655E+00  0.2299538E+00  0.1740219E+01
  0.3627091E+01 -0.2101872E+01  0.1029370E+01  0.8776590E-02  0.1193053E+01
 -0.8626318E+00  0.2100447E+01  0.1339376E+01  0.4792050E-01  0.5315138E+01
 -0.4829140E+01 -0.9387810E+00  0.9997481E+00 -0.2743796E-01  0.6139001E+01
  0.1858767E+01 -0.2011193E+01  0.1195992E+01  0.3877432E-01  0.1722942E+01
  0.1554039E+01 -0.9646609E-01  0.5036949E+00  0.3896200E-01  0.1743695E+01
  0.8636008E+00 -0.7856756E+00  0.8778899E+00  0.2151240E+00  0.1420579E+01
  0.2564942E+01  0.2340548E+01  0.1031978E+01 -0.3032651E-02  0.1186913E+01
  0.7531346E+00  0.8277369E+00  0.8614947E+00 -0.2879617E+00  0.1999785E+01
 -0.1299248E+00  0.7003341E+00  0.6789079E+00  0.8368729E-01  0.4635059E+01
 -0.1859318E+01 -0.3008640E+00  0.7611928E+00 -0.7835210E-02  0.5151680E+01
 -0.3118412E+01 -0.1343879E+01  0.1118714E+01 -0.1581627E-01  0.6137443E+01
  0.4805636E+00  0.6303867E+00  0.5714992E+00 -0.2392560E+00  0.1571807E+01
 -0.3417665E+01 -0.1533532E+01  0.1096486E+01 -0.3127248E-01  0.6027071E+01
  0.1714084E+00  0.6398700E+00  0.5421673E+00 -0.1059738E+00  0.2572287E+01
  0.5206964E+00 -0.2079044E+01  0.1366834E+01  0.4650612E-01  0.3145086E+01
  0.2255350E+01  0.1184211E+01  0.1012326E+01 -0.1463297E+00  0.1258546E+01
 -0.9132628E+00  0.5774642E+00  0.5247276E+00  0.3340353E+00  0.5483822E+01
 -0.2418394E+00  0.1335155E+01  0.1431537E+01  0.7768389E-01  0.4272670E+01
  0.1129796E+01 -0.6583838E-01  0.2768449E+00  0.7065422E-02  0.1065979E+01
 -0.3581297E+01  0.1010830E+01  0.9308574E+00 -0.4258453E-01  0.6478476E+01
  0.2372048E+01  0.1079735E+01  0.9805261E+00 -0.1427393E+00  0.1324743E+01
  0.1455194E+01 -0.5528278E+00  0.6997635E+00  0.1870156E+00  0.1148259E+01
  0.1023629E+01  0.1045314E+01  0.1071516E+01 -0.2547857E+00  0.1767854E+01
  0.1339158E+01  0.2880573E+00  0.4893797E+00 -0.1599533E+00  0.1094468E+01
 -0.9416847E+00 -0.8757185E+00  0.9876227E+00 -0.1762506E+00  0.6059819E+01
  0.2546999E+01  0.1693776E+00  0.8202712E+00 -0.4407226E-01  0.7292824E+00
 -0.1514416E+00 -0.6235776E+00  0.5249793E+00 -0.9752239E-01  0.5264656E+01
 -0.3518176E+01  0.6500775E+00  0.9074917E+00 -0.6516010E-01  0.6522290E+01
  0.2095542E+01  0.8191989E+00  0.9175455E+00 -0.1882782E+00  0.1429267E+01
 -0.1955125E+01 -0.6694322E-01  0.8981877E+00  0.7295833E-01  0.5934338E+01
 -0.2955947E+00  0.7468526E+00  0.7731076E+00  0.1816438E+00  0.4985080E+01
 -0.3265117E+01  0.5108238E+00  0.8719134E+00 -0.6299232E-01  0.6422802E+01
 -0.3866235E+00 -0.4609914E+00  0.2111676E+00 -0.1224894E+00  0.7409889E+01
  0.1922281E+01  0.1000345E+01  0.9841181E+00 -0.2288167E+00  0.1541104E+01
 -0.2175842E+01  0.1411345E+01  0.9698215E+00  0.1909450E+00  0.6831016E+01
 -0.1703801E+01  0.3472647E+00  0.4990689E+00  0.5174265E+00  0.1048677E+02
  0.1800969E+01 -0.2782076E+00  0.6375574E+00  0.6361440E-01  0.1708363E+01
  0.8898827E+00  0.1843191E+01  0.1406817E+01 -0.8774583E-01  0.2352529E+01
 -0.9350117E+00  0.4603584E+00  0.4126350E+00  0.3059027E+00  0.5944467E+01
 -0.2369020E+01  0.1465015E+00  0.8790888E+00 -0.2716406E-01  0.6127432E+01
 -0.3901521E+01  0.5101546E+00  0.9418320E+00 -0.8244654E-01  0.6453543E+01
 -0.2495928E+01 -0.1838882E+01  0.1088964E+01 -0.1693153E-01  0.6015369E+01
